debate_id,turn_index,span_index,speaker,start,end,text,reason,reason_form,reason_frame,reason_domain,turn_char_len,turn_word_len,span_char_len,span_word_len,rel_start,rel_end,rel_len
20160926_trump_clinton,530,2,TRUMP,936,972,the buildings are worth $3.9 billion,,['quantitative precise'],[],[],2685,496,36,6,0.3486033519553073,0.36201117318435755,0.013407821229050279
20160926_trump_clinton,530,3,TRUMP,978,1005,the $650 isn’t even on that,,['quantitative precise'],[],[],2685,496,27,6,0.3642458100558659,0.3743016759776536,0.01005586592178771
20160926_trump_clinton,530,4,TRUMP,1011,1024,it’s not $650,,['quantitative precise'],[],[],2685,496,13,3,0.376536312849162,0.3813780260707635,0.00484171322160149
20160926_trump_clinton,530,5,TRUMP,1026,1050,It’s much less than that,,['quantitative vague'],[],[],2685,496,24,5,0.38212290502793295,0.39106145251396646,0.008938547486033519
20160926_trump_clinton,530,6,TRUMP,1477,1505,we have $20 trillion in debt,,['quantitative precise'],[],['economy'],2685,496,28,6,0.5500931098696462,0.5605214152700186,0.010428305400372439
20160926_trump_clinton,530,7,TRUMP,2028,2047,We owe $20 trillion,,['non-quantitative fact'],[],['economy'],2685,496,19,4,0.7553072625698324,0.7623836126629423,0.00707635009310987
20160926_trump_clinton,530,8,TRUMP,2096,2138,we’ve spent $6 trillion in the Middle East,,['quantitative precise'],[],['war/conflict'],2685,496,42,8,0.780633147113594,0.7962756052141527,0.01564245810055866
20160926_trump_clinton,530,9,TRUMP,2226,2256,$6 trillion in the Middle East,,['quantitative precise'],[],['war/conflict'],2685,496,30,6,0.829050279329609,0.8402234636871508,0.0111731843575419
20160926_trump_clinton,530,10,TRUMP,2436,2457,We’re a debtor nation,,['non-quantitative fact'],[],['economy'],2685,496,21,4,0.9072625698324023,0.9150837988826815,0.00782122905027933
20160926_trump_clinton,530,11,TRUMP,2459,2488,We’re a serious debtor nation,,['non-quantitative fact'],[],['economy'],2685,496,29,5,0.915828677839851,0.9266294227188082,0.01080074487895717
20160926_trump_clinton,531,0,CLINTON,18,76,you haven’t paid any federal income tax for a lot of years,,"['quantitative vague', 'non-quantitative fact']",['behavioral attribution'],"['economy', 'personal life']",130,24,58,12,0.13846153846153847,0.5846153846153846,0.4461538461538462
20160926_trump_clinton,533,0,CLINTON,137,226,your campaign manager said that you built a lot of businesses on the backs of little guys,,['non-quantitative fact'],['speech attribution'],"['economy', 'personal life']",765,141,89,17,0.17908496732026144,0.2954248366013072,0.11633986928104575
20160926_trump_clinton,533,1,CLINTON,443,519,who you refused to pay when they finished the work that you asked them to do,,['non-quantitative fact'],"['behavioral attribution', 'anecdote']",['personal life'],765,141,76,16,0.5790849673202615,0.6784313725490196,0.09934640522875816
20160926_trump_clinton,533,2,CLINTON,685,764,"you wouldn’t pay what the man needed to be paid, what he was charging you to do",,['non-quantitative fact'],['anecdote'],['personal life'],765,141,79,17,0.8954248366013072,0.9986928104575163,0.10326797385620914
20160926_trump_clinton,537,0,CLINTON,3,81,the thousands of people that you have stiffed over the course of your business,,['quantitative approximate'],[],"['economy', 'personal life']",767,138,78,14,0.003911342894393742,0.10560625814863103,0.1016949152542373
20160926_trump_clinton,537,1,CLINTON,128,219,"who has taken their labor, taken the goods that they produced, and then refused to pay them",,['non-quantitative fact'],[],"['economy', 'personal life']",767,138,91,17,0.16688396349413298,0.28552803129074317,0.11864406779661017
20160926_trump_clinton,537,2,CLINTON,476,518,you’ve taken business bankruptcy six times,,['non-quantitative fact'],[],"['economy', 'personal life']",767,138,42,6,0.6205997392438071,0.6753585397653195,0.054758800521512385
20160926_trump_clinton,537,3,CLINTON,660,766,You even at one time suggested that you would try to negotiate down the national debt of the United States,,['non-quantitative fact'],['speech attribution'],['economy'],767,138,106,20,0.8604954367666232,0.9986962190352021,0.13820078226857888
20160926_trump_clinton,541,0,TRUMP,451,474,they did get paid a lot,,['quantitative vague'],[],[],1782,333,23,6,0.25308641975308643,0.265993265993266,0.012906846240179574
20160926_trump_clinton,541,1,TRUMP,1283,1351,they cost two and three and four times what they’re supposed to cost,,"['quantitative approximate', 'comparison']",[],[],1782,333,68,13,0.7199775533108866,0.7581369248035915,0.038159371492704826
20160926_trump_clinton,541,2,TRUMP,1390,1463,they come in at costs that are so far above what they were supposed to be,,"['quantitative vague', 'comparison']",[],[],1782,333,73,16,0.7800224466891134,0.8209876543209876,0.0409652076318743
20160926_trump_clinton,542,0,CLINTON,88,302,"race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they’re treated in the criminal justice system",,['non-quantitative fact'],[],['ethnicity/race'],1758,316,214,34,0.05005688282138794,0.17178612059158135,0.1217292377701934
20160926_trump_clinton,542,1,CLINTON,788,871,"I have, ever since the first day of my campaign, called for criminal justice reform",,['non-quantitative fact'],"['behavioral attribution', 'stance']","['crime', 'justice']",1758,316,83,15,0.4482366325369738,0.49544937428896474,0.047212741751990896
20160926_trump_clinton,542,2,CLINTON,1326,1447,"The gun epidemic is the leading cause of death of young African-American men, more than the next nine causes put together",,"['quantitative precise', 'comparison', 'ranking']",[],"['ethnicity/race', 'firearms / gun control']",1758,316,121,21,0.7542662116040956,0.823094425483504,0.06882821387940842
20160926_trump_clinton,543,0,TRUMP,455,538,"I just got today the, as you know, the endorsement of the Fraternal Order of Police",,['non-quantitative fact'],['stance'],"['domestic politics', 'justice']",2063,372,83,16,0.22055259331071256,0.260785264178381,0.04023267086766844
20160926_trump_clinton,543,1,TRUMP,562,685,"We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States",,"['quantitative approximate', 'quantitative vague']",['stance'],"['domestic politics', 'justice']",2063,372,123,21,0.2724188075618032,0.332040717401842,0.059621909840038775
20160926_trump_clinton,543,2,TRUMP,866,953,"they’ve had thousands of shootings, thousands since January 1st. Thousands of shootings",,"['non-quantitative fact', 'temporal reference']",[],['crime'],2063,372,87,12,0.41977702375181775,0.4619486185167232,0.04217159476490548
20160926_trump_clinton,543,3,TRUMP,1129,1212,"where thousands of people have been killed, thousands over the last number of years",,['quantitative approximate'],[],['crime'],2063,372,83,14,0.5472612699951527,0.5874939408628211,0.04023267086766844
20160926_trump_clinton,543,4,TRUMP,1223,1342,"almost 4,000 have been killed since Barack Obama became president, over—almost 4,000 people in Chicago have been killed",,"['quantitative approximate', 'temporal reference']",[],"['domestic politics', 'crime']",2063,372,119,18,0.5928259815802229,0.6505089675230247,0.057682985942801746
20160926_trump_clinton,543,5,TRUMP,1526,1560,It brought the crime rate way down,,"['quantitative vague', 'trend/change', 'causation']",[],['crime'],2063,372,34,7,0.7396994667959282,0.7561803199224431,0.016480853126514785
20160926_trump_clinton,543,6,TRUMP,1632,1664,We have gangs roaming the street,,['non-quantitative fact'],[],['crime'],2063,372,32,6,0.7910809500727096,0.8065923412506059,0.015511391177896268
20160926_trump_clinton,543,7,TRUMP,1670,1727,"in many cases, they’re illegally here, illegal immigrants",,['non-quantitative fact'],[],['immigration'],2063,372,57,8,0.8095007270964615,0.8371303926320892,0.027629665535627727
20160926_trump_clinton,543,8,TRUMP,1733,1747,they have guns,,['non-quantitative fact'],[],['firearms / gun control'],2063,372,14,3,0.8400387784779447,0.8468250121182743,0.0067862336403296175
20160926_trump_clinton,543,9,TRUMP,1753,1770,they shoot people,,['non-quantitative fact'],[],['crime'],2063,372,17,3,0.8497333979641299,0.8579738245273874,0.008240426563257392
20160926_trump_clinton,543,10,TRUMP,1994,2051,African-American communities are being decimated by crime,,['non-quantitative fact'],[],"['ethnicity/race', 'crime']",2063,372,57,7,0.9665535627726611,0.9941832283082889,0.027629665535627727
20160926_trump_clinton,544,0,TRUMP,42,77,who was a very against-police judge,,['non-quantitative fact'],['stance'],['justice'],289,54,35,6,0.1453287197231834,0.2664359861591695,0.12110726643598616
20160926_trump_clinton,544,1,TRUMP,111,172,"our mayor, our new mayor, refused to go forward with the case",,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'justice']",289,54,61,12,0.38408304498269896,0.5951557093425606,0.21107266435986158
20160926_trump_clinton,544,2,TRUMP,224,288,"throughout the country, there are many places where it’s allowed",,['quantitative vague'],[],['justice'],289,54,64,10,0.7750865051903114,0.9965397923875432,0.22145328719723184
20160926_trump_clinton,545,0,TRUMP,225,268,"3,000 shootings in Chicago from January 1st",,"['non-quantitative fact', 'temporal reference']",[],['crime'],1154,194,43,7,0.1949740034662045,0.2322357019064125,0.03726169844020797
20160926_trump_clinton,545,1,TRUMP,284,376,"4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama",,"['quantitative precise', 'temporal reference']",[],['crime'],1154,194,92,16,0.24610051993067592,0.32582322357019067,0.07972270363951472
20160926_trump_clinton,545,2,TRUMP,932,975,where the relationships were really studied,,['non-quantitative fact'],['epistemic'],[],1154,194,43,6,0.8076256499133448,0.8448873483535528,0.03726169844020797
20160926_trump_clinton,545,3,TRUMP,1035,1092,five police officers were killed one night very violently,,['quantitative precise'],[],"['crime', 'justice']",1154,194,57,9,0.8968804159445407,0.9462738301559792,0.049393414211438474
20160926_trump_clinton,546,0,TRUMP,98,192,the people that are most affected by what’s happening are African-American and Hispanic people,,['ranking'],[],['ethnicity/race'],267,46,94,14,0.36704119850187267,0.7191011235955056,0.352059925093633
20160926_trump_clinton,549,0,CLINTON,397,485,"Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective",,"['non-quantitative fact', 'causation']",[],['justice'],2366,431,88,13,0.16779374471682165,0.20498732037193576,0.037193575655114115
20160926_trump_clinton,549,1,CLINTON,575,623,violent crime is one-half of what it was in 1991,,"['comparison', 'temporal reference']",[],['crime'],2366,431,48,10,0.24302620456466612,0.26331360946745563,0.02028740490278952
20160926_trump_clinton,549,2,CLINTON,625,658,Property crime is down 40 percent,,"['quantitative precise', 'trend/change']",[],['crime'],2366,431,33,6,0.26415891800507185,0.2781065088757396,0.013947590870667794
20160926_trump_clinton,549,3,CLINTON,813,896,many young African-American and Latino men ended up in jail for nonviolent offenses,,['quantitative vague'],[],"['ethnicity/race', 'crime', 'justice']",2366,431,83,13,0.3436179205409975,0.378698224852071,0.03508030431107354
20160926_trump_clinton,549,4,CLINTON,924,1083,"if you’re a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated",,['comparison'],[],"['ethnicity/race', 'justice']",2366,431,159,28,0.3905325443786982,0.4577345731191885,0.06720202874049028
20160926_trump_clinton,549,5,CLINTON,1804,1868,"this is something Donald has supported, along with the gun lobby",,['non-quantitative fact'],['stance'],['firearms / gun control'],2366,431,64,11,0.7624683009298394,0.7895181741335587,0.027049873203719356
20160926_trump_clinton,549,6,CLINTON,1880,1936,we’ve got too many military-style weapons on the streets,,['quantitative vague'],[],['firearms / gun control'],2366,431,56,9,0.7945900253592562,0.8182586644125106,0.023668639053254437
20160926_trump_clinton,549,7,CLINTON,1938,1982,"In a lot of places, our police are outgunned",,['quantitative vague'],[],"['justice', 'firearms / gun control']",2366,431,44,9,0.8191039729501268,0.8377007607776839,0.018596787827557058
20160926_trump_clinton,552,0,TRUMP,212,245,I have the endorsement of the NRA,,['non-quantitative fact'],['stance'],['firearms / gun control'],1735,328,33,7,0.12219020172910663,0.14121037463976946,0.019020172910662825
20160926_trump_clinton,552,1,TRUMP,641,722,you were the one that brought up the words super-predator about young black youth,,['non-quantitative fact'],['speech attribution'],['ethnicity/race'],1735,328,81,14,0.36945244956772333,0.4161383285302594,0.04668587896253602
20160926_trump_clinton,552,2,TRUMP,811,835,you’ve apologized for it,,['non-quantitative fact'],['speech attribution'],[],1735,328,24,4,0.4674351585014409,0.4812680115273775,0.0138328530259366
20160926_trump_clinton,552,3,TRUMP,928,965,you’re talking about taking guns away,,['non-quantitative fact'],['stance'],['firearms / gun control'],1735,328,37,6,0.5348703170028818,0.5561959654178674,0.02132564841498559
20160926_trump_clinton,552,4,TRUMP,1269,1340,"we had 2,200 murders, and stop-and-frisk brought it down to 500 murders",,"['quantitative precise', 'trend/change', 'causation']",[],"['crime', 'justice']",1735,328,71,12,0.7314121037463976,0.7723342939481268,0.04092219020172911
20160926_trump_clinton,552,5,TRUMP,1443,1468,"we went from 2,200 to 500",,"['quantitative precise', 'trend/change']",[],[],1735,328,25,6,0.8317002881844381,0.8461095100864553,0.01440922190201729
20160926_trump_clinton,552,6,TRUMP,1558,1627,stop-and-frisk had a tremendous impact on the safety of New York City,,['non-quantitative fact'],[],"['crime', 'justice']",1735,328,69,12,0.8979827089337176,0.9377521613832853,0.03976945244956772
20160926_trump_clinton,553,0,CLINTON,71,142,"under the current mayor, crime has continued to drop, including murders",,"['temporal reference', 'trend/change']",[],['crime'],156,28,71,11,0.4551282051282051,0.9102564102564102,0.4551282051282051
20160926_trump_clinton,556,0,TRUMP,0,14,Murders are up,,['trend/change'],[],['crime'],40,8,14,3,0.0,0.35,0.35
20160926_trump_clinton,560,0,TRUMP,323,397,They’ve been abused and used in order to get votes by Democrat politicians,,['non-quantitative fact'],[],['domestic politics'],483,78,74,13,0.6687370600414079,0.8219461697722568,0.15320910973084886
20160926_trump_clinton,560,1,TRUMP,426,482,They’ve controlled these communities for up to 100 years,,"['non-quantitative fact', 'temporal reference']","['behavioral attribution', 'conspiracy']",[],483,78,56,9,0.8819875776397516,0.9979296066252588,0.11594202898550725
20160926_trump_clinton,564,0,TRUMP,357,420,Patti Solis Doyle was on Wolf Blitzer saying that this happened,,['non-quantitative fact'],['speech attribution'],['domestic politics'],741,130,63,11,0.4817813765182186,0.5668016194331984,0.08502024291497975
20160926_trump_clinton,564,1,TRUMP,422,518,"Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it",,['non-quantitative fact'],['behavioral attribution'],['domestic politics'],741,130,96,15,0.5695006747638327,0.699055330634278,0.12955465587044535
20160926_trump_clinton,564,2,TRUMP,553,592,She failed to get the birth certificate,,['non-quantitative fact'],['behavioral attribution'],['ethnicity/race'],741,130,39,7,0.7462887989203779,0.7989203778677463,0.05263157894736842
20160926_trump_clinton,567,0,TRUMP,157,216,I was the one that got him to produce the birth certificate,,['non-quantitative fact'],['behavioral attribution'],['ethnicity/race'],599,109,59,12,0.2621035058430718,0.3606010016694491,0.09849749582637729
20160926_trump_clinton,567,1,TRUMP,248,280,Secretary Clinton also fought it,,['non-quantitative fact'],"['behavioral attribution', 'stance']",[],599,109,32,5,0.41402337228714525,0.4674457429048414,0.05342237061769616
20160926_trump_clinton,567,2,TRUMP,522,538,she was involved,,['non-quantitative fact'],['behavioral attribution'],[],599,109,16,3,0.8714524207011686,0.8981636060100167,0.02671118530884808
20160926_trump_clinton,569,0,CLINTON,286,414,He has really started his political activity based on this racist lie that our first black president was not an American citizen,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'ethnicity/race']",1454,260,128,22,0.19669876203576342,0.28473177441540576,0.08803301237964237
20160926_trump_clinton,569,1,CLINTON,416,455,There was absolutely no evidence for it,,['non-quantitative fact'],['epistemic'],[],1454,260,39,7,0.2861072902338377,0.31292984869325996,0.026822558459422285
20160926_trump_clinton,569,2,CLINTON,650,836,Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans,,['non-quantitative fact'],['behavioral attribution'],"['housing', 'ethnicity/race', 'crime', 'justice', 'personal life']",1454,260,186,29,0.4470426409903714,0.5749656121045392,0.1279229711141678
20160926_trump_clinton,569,3,CLINTON,922,974,He actually was sued twice by the Justice Department,,['quantitative precise'],['behavioral attribution'],['justice'],1454,260,52,9,0.6341127922971114,0.6698762035763411,0.03576341127922971
20160926_trump_clinton,569,4,CLINTON,979,1030,he has a long record of engaging in racist behavior,,['non-quantitative fact'],['behavioral attribution'],['ethnicity/race'],1454,260,51,10,0.6733149931224209,0.7083906464924347,0.035075653370013754
20160926_trump_clinton,570,0,TRUMP,319,396,you even sent out or your campaign sent out pictures of him in a certain garb,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'ethnicity/race']",1878,347,77,16,0.1698615548455804,0.2108626198083067,0.041001064962726305
20160926_trump_clinton,570,1,TRUMP,462,511,"last week, your campaign manager said it was true",,['non-quantitative fact'],['speech attribution'],['domestic politics'],1878,347,49,9,0.24600638977635783,0.27209797657082,0.026091586794462194
20160926_trump_clinton,570,2,TRUMP,742,841,"we, along with many, many other companies throughout the country—it was a federal lawsuit—were sued",,['non-quantitative fact'],[],"['justice', 'personal life']",1878,347,99,15,0.3951011714589989,0.4478168264110756,0.052715654952076675
20160926_trump_clinton,570,3,TRUMP,843,899,We settled the suit with zero—with no admission of guilt,,['non-quantitative fact'],[],['justice'],1878,347,56,10,0.4488817891373802,0.4787007454739084,0.029818956336528223
20160926_trump_clinton,570,4,TRUMP,929,950,they sued many people,,['quantitative vague'],[],['justice'],1878,347,21,4,0.4946751863684771,0.5058572949946751,0.011182108626198083
20160926_trump_clinton,570,5,TRUMP,1224,1273,I settled that lawsuit with no admission of guilt,,['non-quantitative fact'],['behavioral attribution'],['justice'],1878,347,49,9,0.6517571884984026,0.6778487752928648,0.026091586794462194
20160926_trump_clinton,570,6,TRUMP,1279,1336,that was a lawsuit brought against many real estate firms,,['quantitative vague'],[],['justice'],1878,347,57,10,0.6810436634717785,0.711395101171459,0.03035143769968051
20160926_trump_clinton,571,0,CLINTON,340,418,"increasingly, we are seeing cyber attacks coming from states, organs of states",,['trend/change'],[],"['international relations', 'technology']",1913,328,78,12,0.17773131207527443,0.21850496602195504,0.04077365394668061
20160926_trump_clinton,571,1,CLINTON,502,581,Russia has used cyber attacks against all kinds of organizations in our country,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'technology']",1913,328,79,13,0.2624150548876111,0.30371144798745425,0.041296393099843176
20160926_trump_clinton,571,2,CLINTON,745,908,"one of the things he’s done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee",,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'technology']",1913,328,163,28,0.389440669106116,0.47464715107161526,0.08520648196549922
20160926_trump_clinton,571,3,CLINTON,1717,1769,Donald publicly invited Putin to hack into Americans,,['non-quantitative fact'],['speech attribution'],"['international relations', 'technology']",1913,328,52,8,0.8975431259801359,0.9247255619445897,0.027182435964453737
20160926_trump_clinton,573,0,TRUMP,83,174,"over 200 admirals, many of them here—admirals and generals endorsed me to lead this country",,['quantitative approximate'],['stance'],"['domestic politics', 'defense/military']",2350,434,91,15,0.03531914893617021,0.07404255319148936,0.03872340425531915
20160926_trump_clinton,573,1,TRUMP,261,287,I was just endorsed by ICE,,['non-quantitative fact'],['stance'],"['immigration', 'justice']",2350,434,26,6,0.11106382978723404,0.12212765957446808,0.011063829787234043
20160926_trump_clinton,573,2,TRUMP,289,341,They’ve never endorsed anybody before on immigration,,['non-quantitative fact'],['stance'],['immigration'],2350,434,52,7,0.12297872340425532,0.1451063829787234,0.022127659574468085
20160926_trump_clinton,573,3,TRUMP,343,369,I was just endorsed by ICE,,['non-quantitative fact'],[],"['immigration', 'justice']",2350,434,26,6,0.14595744680851064,0.1570212765957447,0.011063829787234043
20160926_trump_clinton,573,4,TRUMP,371,427,"I was just recently endorsed—16,500 Border Patrol agents",,['quantitative precise'],['stance'],['immigration'],2350,434,56,8,0.15787234042553192,0.18170212765957447,0.023829787234042554
20160926_trump_clinton,573,5,TRUMP,897,934,it was Russia that broke into the DNC,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'international relations', 'technology']",2350,434,37,8,0.38170212765957445,0.3974468085106383,0.01574468085106383
20160926_trump_clinton,573,6,TRUMP,1669,1697,we came up with the Internet,,['non-quantitative fact'],['behavioral attribution'],['technology'],2350,434,28,6,0.7102127659574468,0.7221276595744681,0.011914893617021277
20160926_trump_clinton,574,0,CLINTON,221,356,"ISIS and their operatives from being able to use the Internet to radicalize, even direct people in our country and Europe and elsewhere",,['non-quantitative fact'],['behavioral attribution'],"['terrorism', 'technology']",1343,246,135,23,0.16455696202531644,0.265078183172003,0.10052122114668652
20160926_trump_clinton,574,1,CLINTON,785,874,"they’ve had foreign fighters coming to volunteer for them, foreign money, foreign weapons",,['non-quantitative fact'],[],"['international relations', 'war/conflict']",1343,246,89,13,0.5845122859270291,0.6507818317200298,0.06626954579300075
20160926_trump_clinton,574,2,CLINTON,988,1131,"I was involved in a number of efforts to take out Al Qaida leadership when I was secretary of state, including, of course, taking out bin Laden",,['non-quantitative fact'],['behavioral attribution'],['terrorism'],1343,246,143,27,0.7356664184661206,0.842144452717796,0.10647803425167536
20160926_trump_clinton,575,0,TRUMP,841,883,the oil was their primary source of income,,['ranking'],[],['energy'],1015,193,42,8,0.8285714285714286,0.8699507389162562,0.041379310344827586
20160926_trump_clinton,576,0,CLINTON,82,119,Donald supported the invasion of Iraq,,['non-quantitative fact'],['stance'],['war/conflict'],120,20,37,6,0.6833333333333333,0.9916666666666667,0.30833333333333335
20160926_trump_clinton,580,0,CLINTON,0,144,"He actually advocated for the actions we took in Libya and urged that Gadhafi be taken out, after actually doing some business with him one time",,['non-quantitative fact'],"['behavioral attribution', 'stance']",['war/conflict'],2017,349,144,26,0.0,0.07139315815567675,0.07139315815567675
20160926_trump_clinton,580,1,CLINTON,198,293,"George W. Bush made the agreement about when American troops would leave Iraq, not Barack Obama",,['non-quantitative fact'],['behavioral attribution'],['war/conflict'],2017,349,95,16,0.09816559246405553,0.14526524541398117,0.04709965294992563
20160926_trump_clinton,580,2,CLINTON,455,495,the Iraqi government would not give that,,['non-quantitative fact'],['behavioral attribution'],['international relations'],2017,349,40,7,0.2255825483391175,0.24541398116013882,0.01983143282102132
20160926_trump_clinton,580,3,CLINTON,1291,1347,that’s something that Donald has been very dismissive of,,['non-quantitative fact'],['behavioral attribution'],[],2017,349,56,9,0.6400594942984631,0.6678235002478929,0.027764005949429845
20160926_trump_clinton,580,4,CLINTON,1374,1431,the longest military alliance in the history of the world,,['ranking'],[],"['international relations', 'defense/military']",2017,349,57,10,0.6812097174020822,0.7094695091720377,0.02825979176995538
20160926_trump_clinton,580,5,CLINTON,1584,1648,"Donald has consistently insulted Muslims abroad, Muslims at home",,['non-quantitative fact'],['behavioral attribution'],['ethnicity/race'],2017,349,64,9,0.7853247397124442,0.8170550322260783,0.03173029251363411
20160926_trump_clinton,582,0,TRUMP,269,294,you started the Iran deal,,['non-quantitative fact'],['behavioral attribution'],['international relations'],2359,447,25,5,0.11403136922424756,0.12462908011869436,0.0105977108944468
20160926_trump_clinton,582,1,TRUMP,852,895,many of them aren’t paying their fair share,,['quantitative vague'],['behavioral attribution'],[],2359,447,43,8,0.3611699872827469,0.3793980500211954,0.018228062738448497
20160926_trump_clinton,582,2,TRUMP,1482,1524,NATO is opening up a major terror division,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'terrorism']",2359,447,42,8,0.6282323018228063,0.6460364561254769,0.017804154302670624
20160926_trump_clinton,582,3,TRUMP,1586,1637,we pay approximately 73 percent of the cost of NATO,,['quantitative approximate'],['behavioral attribution'],['international relations'],2359,447,51,10,0.672318779143705,0.6939381093683764,0.02161933022467147
20160926_trump_clinton,582,4,TRUMP,2192,2234,you were the ones that took out the troops,,['non-quantitative fact'],['behavioral attribution'],['war/conflict'],2359,447,42,9,0.9292072912250954,0.947011445527766,0.017804154302670624
20160926_trump_clinton,582,5,TRUMP,2251,2268,you named the day,,['non-quantitative fact'],['behavioral attribution'],[],2359,447,17,4,0.9542178889359898,0.9614243323442137,0.0072064434082238235
20160926_trump_clinton,586,0,TRUMP,246,271,it’s in over 30 countries,,['quantitative approximate'],[],[],321,58,25,5,0.7663551401869159,0.8442367601246106,0.0778816199376947
20160926_trump_clinton,587,0,TRUMP,0,33,I did not support the war in Iraq,,['non-quantitative fact'],['stance'],['war/conflict'],34,8,33,8,0.0,0.9705882352941176,0.9705882352941176
20160926_trump_clinton,590,0,TRUMP,15,44,I was against the war in Iraq,,['non-quantitative fact'],['stance'],['war/conflict'],69,16,29,7,0.21739130434782608,0.6376811594202898,0.42028985507246375
20160926_trump_clinton,593,0,TRUMP,169,190,I was against the war,,['non-quantitative fact'],['stance'],['war/conflict'],1018,188,21,5,0.16601178781925344,0.18664047151277013,0.0206286836935167
20160926_trump_clinton,593,1,TRUMP,242,270,Sean was in favor of the war,,['non-quantitative fact'],['stance'],['war/conflict'],1018,188,28,7,0.23772102161100198,0.26522593320235754,0.0275049115913556
20160926_trump_clinton,593,2,TRUMP,495,559,they did an article which had me totally against the war in Iraq,,['non-quantitative fact'],"['behavioral attribution', 'epistemic']",['war/conflict'],1018,188,64,13,0.4862475442043222,0.5491159135559921,0.06286836935166994
20160926_trump_clinton,595,0,TRUMP,201,260,she spent hundreds of millions of dollars on an advertising,,['quantitative approximate'],['behavioral attribution'],[],485,85,59,10,0.4144329896907217,0.5360824742268041,0.12164948453608247
20160926_trump_clinton,597,0,CLINTON,260,403,"the only time it’s ever been invoked? After 9/11, when the 28 nations of NATO said that they would go to Afghanistan with us to fight terrorism",,"['non-quantitative fact', 'temporal reference']",[],"['international relations', 'war/conflict', 'terrorism']",1562,274,143,27,0.16645326504481434,0.2580025608194622,0.09154929577464789
20160926_trump_clinton,597,1,CLINTON,476,580,"when I became secretary of state, Iran was weeks away from having enough nuclear material to form a bomb",,"['quantitative approximate', 'forecast', 'temporal reference']",[],['nuclear armament'],1562,274,104,19,0.3047375160051216,0.3713188220230474,0.06658130601792574
20160926_trump_clinton,597,2,CLINTON,654,686,They had built covert facilities,,['non-quantitative fact'],['behavioral attribution'],[],1562,274,32,5,0.4186939820742638,0.43918053777208704,0.020486555697823303
20160926_trump_clinton,597,3,CLINTON,780,844,I voted for every sanction against Iran when I was in the Senate,,['non-quantitative fact'],"['behavioral attribution', 'stance']",['international relations'],1562,274,64,13,0.499359795134443,0.5403329065300896,0.040973111395646605
20160926_trump_clinton,597,4,CLINTON,1065,1148,"John Kerry, and President Obama got a deal that put a lid on Iran’s nuclear program",,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'nuclear armament']",1562,274,83,16,0.6818181818181818,0.734955185659411,0.05313700384122919
20160926_trump_clinton,597,5,CLINTON,1435,1535,"He said, you know, if they taunted our sailors, I’d blow them out of the water and start another war",,['non-quantitative fact'],['speech attribution'],['war/conflict'],1562,274,100,20,0.9186939820742638,0.9827144686299616,0.06402048655569782
20160926_trump_clinton,601,0,CLINTON,62,180,"He has said repeatedly that he didn’t care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia",,['non-quantitative fact'],['speech attribution'],"['international relations', 'nuclear armament']",426,75,118,20,0.14553990610328638,0.4225352112676056,0.27699530516431925
20160926_trump_clinton,601,1,CLINTON,182,326,"It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons",,['non-quantitative fact'],"['behavioral attribution', 'stance']",['nuclear armament'],426,75,144,24,0.4272300469483568,0.7652582159624414,0.3380281690140845
20160926_trump_clinton,608,0,TRUMP,362,377,we defend Japan,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'defense/military']",901,161,15,3,0.4017758046614872,0.4184239733629301,0.016648168701442843
20160926_trump_clinton,608,1,TRUMP,379,396,we defend Germany,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'defense/military']",901,161,17,3,0.42064372918978915,0.43951165371809103,0.018867924528301886
20160926_trump_clinton,608,2,TRUMP,398,419,we defend South Korea,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'defense/military']",901,161,21,4,0.44173140954495005,0.46503884572697,0.023307436182019976
20160926_trump_clinton,608,3,TRUMP,421,443,we defend Saudi Arabia,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'defense/military']",901,161,22,4,0.4672586015538291,0.4916759156492786,0.0244173140954495
