debate_id,speaker,text,check_worthy,spans,error
20200929_trump_biden,WALLACE,"All right, Vice president Biden. I'd like you to respond to the president's climate change record, but I also want to ask you about a concern. You propose $2 trillion in green jobs. You talk about new limits, not abolishing, but new limits on fracking. Ending the use of fossil fuels to generate electricity by 2035, and zero net emission of greenhouse gases by 2050. The president says a lot of these things would tank the economy and cost millions of jobs.",False,[],
20200929_trump_biden,BIDEN,"He's absolutely wrong, number one. Number two, if in fact, when, during our Administration in the Recovery Act, I was able, was in charge, able to bring down the cost of renewable energy to cheaper than or as cheap as coal and gas and oil. Nobody's gonna build another, uh, coal fired plant in America. No one's going to build another oil fire plant in America. They're going to move to renewable energy, number one, Number two, we're going to make sure that we are able to take the federal fleet and turn it into a fleet that's run on, that're electric vehicles. Making sure that we can do that, we're going to put 500,000 charging stations and all of the highways that we're going to be building in the future. We're going to build a economy that in fact is going to provide for the ability us to take 4 million buildings and make sure that they in fact are weatherized in a way that in fact will --they'll emit significantly less gas and oil because the heat will not be going out. There's so many things that we can do do now to create thousands and thousands of jobs. We can get to net zero, in terms of energy production, by 2035. Not only not costing people jobs, creating jobs. Creating millions of good-paying jobs. Not 15 bucks an hour, but prevailing wage, by having a new infrastructure that in fact, is green. And the first thing I will do, I will rejoin the Paris Accord. I will join the Paris Accord because with us out of it, look what's happening. It's all falling apart. And talk about someone who has no, no relationship to, with foreign policy. Brazil, the rainforests of Brazil are being torn down, are being ripped down. More, more carbon is absorbed in that rainforest than every bit of carbon that's emitted in the United States. Instead of doing something about that, I would be gathering up and making sure we had the comp--countries of the world coming up with 20 billion dollars, and say, ""Here's $20 billion. Stop, stop tearing, tearing down the forest. And if you don't, then you're going to have significant economic consequences.""",True,"[{""start"": 65, ""end"": 238, ""text"": ""during our Administration in the Recovery Act, I was able, was in charge, able to bring down the cost of renewable energy to cheaper than or as cheap as coal and gas and oil"", ""reason_text"": """", ""reason_choices"": [""economic"", ""environment""]}, {""start"": 1073, ""end"": 1135, ""text"": ""We can get to net zero, in terms of energy production, by 2035"", ""reason_text"": ""prediction"", ""reason_choices"": [""forecast/projection"", ""environment""]}, {""start"": 1573, ""end"": 1618, ""text"": ""the rainforests of Brazil are being torn down"", ""reason_text"": """", ""reason_choices"": [""environment""]}, {""start"": 1649, ""end"": 1752, ""text"": ""more carbon is absorbed in that rainforest than every bit of carbon that's emitted in the United States"", ""reason_text"": """", ""reason_choices"": [""comparative/temporal"", ""environment""]}]",
20200929_trump_biden,WALLACE,"What about, what about the argument that President Trump basically says, that you have to balance environmental interests and economic interests? And he's drawn his line.",False,[],
20200929_trump_biden,BIDEN,"Well, he hadn't drawn a line. He still, for example, makes sure that we, he wants to make sure that methane's not a problem. We can, you, you can now emit more methane without it being a problem. Methane. This is a guy who says that you don't have to have mileage standards for automobiles that exist now. This is the guy who says that, well the fact is. . .",False,[],
20200929_trump_biden,TRUMP,Not true. Not true.,False,[],
20200929_trump_biden,BIDEN,It's all true. And here's the deal. . .,False,[],
20200929_trump_biden,TRUMP,"He's talking about the Green New Deal. And it's not 2 billion or 20 billion, as you said. It's 100 trillion dollars.",True,"[{""start"": 43, ""end"": 75, ""text"": ""it's not 2 billion or 20 billion"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic""]}, {""start"": 90, ""end"": 115, ""text"": ""It's 100 trillion dollars"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic""]}]",
20200929_trump_biden,BIDEN,I'm. . . I'm. . . .I'm talking about the Biden plan. . .,False,[],
20200929_trump_biden,TRUMP,Where they want to rip down buildings. . .,False,[],
20200929_trump_biden,WALLACE,"[to Biden] Let him go for a minute, and then you can go.",False,[],
20200929_trump_biden,TRUMP,And rebuild the building.,False,[],
20200929_trump_biden,BIDEN,No.,False,[],
20200929_trump_biden,TRUMP,It's the dumbest-,False,[],
20200929_trump_biden,BIDEN,"That is not, that is not. . .",False,[],
20200929_trump_biden,TRUMP,... most ridiculous. . . Where airplanes are out of business. Where two car systems are out. . .,False,[],
20200929_trump_biden,BIDEN,Not true. . .,False,[],
20200929_trump_biden,TRUMP,. . . where they want to take out the cows too.,False,[],
20200929_trump_biden,BIDEN,Not true.,False,[],
20200929_trump_biden,TRUMP,"You know, that's not true either, right?",False,[],
20200929_trump_biden,BIDEN,Not true.,False,[],
20200929_trump_biden,TRUMP,"This is, this is a 100 trillion. . .",False,[],
20200929_trump_biden,BIDEN,Simply. . . Look-,False,[],
20200929_trump_biden,TRUMP,That's more money than our country could make in a hundred years if it were. . .,False,[],
20200929_trump_biden,BIDEN,That is simply not the case. . .,False,[],
20200929_trump_biden,TRUMP,It would destroy our country.,False,[],
20200929_trump_biden,WALLACE,"All right. Let me. Wait a minute, sir. I actually have studied your plan, and it includes upgrading 4 million buildings, weatherizing 2 million homes over four years, building one and a half million energy efficient homes. So the question becomes, some, the president is saying, I think, some people who support the president would say, that sounds like it's going to cost a lot of money and hurt the economy.",False,[],
20200929_trump_biden,BIDEN,"What it's going to do, it's going to create thousands and millions of jobs. Good paying jobs.",True,"[{""start"": 23, ""end"": 74, ""text"": ""it's going to create thousands and millions of jobs"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economic""]}]",
20200929_trump_biden,TRUMP,Hundred trillion dollars.,False,[],
20200929_trump_biden,WALLACE,"Let him finish, sir.",False,[],
20200929_trump_biden,BIDEN,He doesn't know how to do that.,False,[],
20200929_trump_biden,TRUMP,100 trillion dollars.,False,[],
20200929_trump_biden,BIDEN,"The fact is, it's going to create millions of good-paying jobs. And these tax incentives to people, for people to weatherize, which he wants to get, get rid of. It's going to make the economy much safer. Look how much we're paying now to deal with the hurricanes, with, deal with. . . By the way, he has an answer for hurricanes. He said, maybe we should drop a nuclear weapon on them, and they may go away.",True,"[{""start"": 13, ""end"": 62, ""text"": ""it's going to create millions of good-paying jobs"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economic""]}, {""start"": 330, ""end"": 406, ""text"": ""He said, maybe we should drop a nuclear weapon on them, and they may go away"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""environment""]}]",
20200929_trump_biden,TRUMP,I never said that at all.,False,[],
20200929_trump_biden,BIDEN,"Yeah, you did say that.",False,[],
20200929_trump_biden,TRUMP,They made it up.,False,[],
20200929_trump_biden,BIDEN,And here's the deal. . .,False,[],
20200929_trump_biden,TRUMP,You make up a lot.,False,[],
20200929_trump_biden,BIDEN,". . . we're going to be in a position where we can create hard, hard, good jobs by making sure the environment is clean, and we all are in better shape. We spend billions of dollars now, billions of dollars, on floods, hurricanes, rising seas. We're in real trouble. Look what's happened just in the Midwest with these storms that come through and wipe out entire sections and counties in Iowa. They didn't happen before. They're because of global warming. We make up 15% of the world's problem. We in fact, but the rest of the world, we've got to get them to come along. That's why we have to get back into, back into the Paris Accord.",True,"[{""start"": 153, ""end"": 242, ""text"": ""We spend billions of dollars now, billions of dollars, on floods, hurricanes, rising seas"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic"", ""environment""]}, {""start"": 395, ""end"": 420, ""text"": ""They didn't happen before"", ""reason_text"": """", ""reason_choices"": [""comparative/temporal"", ""environment""]}, {""start"": 422, ""end"": 455, ""text"": ""They're because of global warming"", ""reason_text"": """", ""reason_choices"": [""causation"", ""environment""]}, {""start"": 457, ""end"": 494, ""text"": ""We make up 15% of the world's problem"", ""reason_text"": """", ""reason_choices"": [""statistical""]}]",
20200929_trump_biden,WALLACE,"All right, gentlemen. . .",False,[],
20200929_trump_biden,TRUMP,"Wait a minute, Chris. So why didn't he do it for 47 years? You were Vice-President?",False,[],
20200929_trump_biden,BIDEN,For 47?,False,[],
20200929_trump_biden,TRUMP,"So why didn't you get the world—China sends up real dirt into the air. Russia does. India does. They all do. We're supposed to be good. And by the way, he made a couple of statements. The Green New Deal is a hundred trillion dollars. . .",True,"[{""start"": 32, ""end"": 94, ""text"": ""China sends up real dirt into the air. Russia does. India does"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""environment""]}, {""start"": 184, ""end"": 232, ""text"": ""The Green New Deal is a hundred trillion dollars"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic"", ""environment""]}]",
20200929_trump_biden,BIDEN,That is not my plan.,False,[],
20200929_trump_biden,TRUMP,. . .not 20 billion. . . .,False,[],
20200929_trump_biden,BIDEN,The Green New Deal is not my plan. . .,False,[],
20200929_trump_biden,TRUMP,. . . You want to rebuild every building.,False,[],
20200929_trump_biden,BIDEN,. . . If you knew anything about. . .,False,[],
20200929_trump_biden,TRUMP,"Well, you want to rebuild everything",False,[],
20200929_trump_biden,BIDEN,If he knew anything about. . .,False,[],
20200929_trump_biden,WALLACE,Gentlemen. . . Gentlemen. . .,False,[],
20200929_trump_biden,TRUMP,"He made a statement about the military. He said I said something about the military. He and his friends made it up, and then they went with it. I never said it.",False,[],
20200929_trump_biden,WALLACE,Okay.,False,[],
20200929_trump_biden,BIDEN,That is not true.,False,[],
20200929_trump_biden,TRUMP,What he did is he said. . .,False,[],
20200929_trump_biden,WALLACE,"Okay, we're going to get into a new segment. Mr. Vice President, Mr. Vice President. . .",False,[],
20200929_trump_biden,TRUMP,. . .is he called the military stupid bastards.,True,"[{""start"": 8, ""end"": 46, ""text"": ""he called the military stupid bastards"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""other""]}]",
20200929_trump_biden,BIDEN,I did not say that.,False,[],
20200929_trump_biden,TRUMP,He said it on tape. . . [crosstalk],False,[],
20200929_trump_biden,BIDEN,Not true.,False,[],
20200929_trump_biden,TRUMP,". . .He said ""stupid bastards.""",False,[],
20200929_trump_biden,WALLACE,Sir. [crosstalk] Stop.,False,[],
20200929_trump_biden,BIDEN,Play it.,False,[],
20200929_trump_biden,TRUMP,I would never say that.,False,[],
20200929_trump_biden,BIDEN,Play it.,False,[],
20200929_trump_biden,WALLACE,Go ahead.,False,[],
20200929_trump_biden,TRUMP,You're on tape.,False,[],
20200929_trump_biden,WALLACE,Mr. Vice President answered his final question.,False,[],
20200929_trump_biden,BIDEN,"The final question is, I can't remember which of all his rantings was the final question.",False,[],
20200929_trump_biden,WALLACE,"[laughing] I'm having a little trouble myself, but...",False,[],
20200929_trump_biden,BIDEN,Yeah.,False,[],
20200929_trump_biden,WALLACE,And about the economy and about this question of what it's going to cost.,False,[],
20200929_trump_biden,BIDEN,The economy. . .,False,[],
20200929_trump_biden,WALLACE,The Green New Deal and the idea of what your environmental changes will do.,False,[],
20200929_trump_biden,BIDEN,"The Green New Deal will pay for itself as we move forward. We're not going to build plants that, in fact, are great polluting plants, we're gonna build. . .",False,[],
20200929_trump_biden,WALLACE,"So, do you support the Green New Deal?",False,[],
20200929_trump_biden,BIDEN,Pardon me?,False,[],
20200929_trump_biden,WALLACE,Do you support the . . .,False,[],
20200929_trump_biden,BIDEN,"No, I don't support the Green New Deal.",False,[],
20200929_trump_biden,TRUMP,"Oh, you don't? Oh, well, that's a big statement.",False,[],
20200929_trump_biden,BIDEN,I support . . .,False,[],
20200929_trump_biden,TRUMP,You just lost the radical left. It's done. Oh you don't?,False,[],
20200929_trump_biden,BIDEN,I support the Biden plan that I put forward.,False,[],
20200929_trump_biden,WALLACE,Okay.,False,[],
20200929_trump_biden,BIDEN,"The Biden plan, which is different than what he calls ""The Radical Green New Deal.""",False,[],
20200929_trump_biden,WALLACE,"All right, gentlemen, final segment: Election integrity. As we meet tonight, millions of Americans are receiving mail-in ballots or going to vote early. How confident should we be that this will be a fair election, and what are you prepared to do over the next five plus weeks? Because it will not only be to election day, but also counting some ballots--mail-in ballots--after election day. What are you prepared to do to reassure the American people that the next president will be the legitimate winner of this election. In this final segment, Mr. Vice President, you go first.",False,[],
20200929_trump_biden,BIDEN,"Prepare to let people vote. They should go to iwillvote.com. Decide how they're going to vote, when they're going to vote, and what means by which they're going to vote. His own Homeland Security director, and as well as the FBI director, says that there is no evidence at all that mail-in ballots are a source of being manipulated and cheating. They said that. The fact is that there are going to be millions of people because of COVID that are going to be voting by mail-in ballots like he does, by the way. He sits behind the Resolute Desk and sends his ballot to Florida. Number one. Number two, we're going to make sure that those people who want to vote in person are able to vote because there are enough poll watchers are there to make sure they can socially distance. The polls are open on time, and the polls stay open until the votes are counted. And this is all about trying to dissuade people from voting because he's trying to conf--to scare people into thinking that it's not going to be legitimate. Show up and vote. You will determine the outcome of this election. Vote, vote, vote. If you're able to vote early in your state, vote early. If you're able to vote in person, vote in person. Vote whatever way is the best way for you. Because you will—he cannot stop you from being able to determine the outcome of this election. And in terms of whether or not, when the votes are counted and they're all counted, that will be accepted. If I win, that will be accepted. If I lose, that'll be accepted. But by the way, if in fact he says, he's not sure what he's going to accept. Well, let me tell you something, it doesn't matter, because if we get the votes, it's going to be all over. He's gonna go. He can't stay in power. It won't happen. It won't happen. So vote. Just make sure you understand, you have it in your control to determine what this country is gonna look like the next four years. Is it going to change, or are you going to get four more years of these lies?",True,"[{""start"": 170, ""end"": 344, ""text"": ""His own Homeland Security director, and as well as the FBI director, says that there is no evidence at all that mail-in ballots are a source of being manipulated and cheating"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""epistemic"", ""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,"Mr. President, two minutes.",False,[],
20200929_trump_biden,TRUMP,"So when I listen to Joe talking about a transition, there has been no transition from when I won. I won that election. And if you look at crooked Hillary Clinton, if you look at all of the different people, there was no transition, because they came after me trying to do a coup. They came after me spying on my campaign. They started from the day I won, and even before I won. From the day I came down the escalator with our first lady, they were a disaster. They were a disgrace to our country, and we've caught 'em. We've caught 'em all. We've got it all on tape. We've caught 'em all. And by the way, you gave the idea for the Logan Act against General Flynn. You better take a look at that, because we caught you in a sense, and President Obama was sitting in the office. He knew about it too. So don't tell me about a free transition. As far as the ballots are concerned, it's a disaster. A solicited ballot, okay, solicited, is okay. You're soliciting. You're asking. They send it back. You send it back. I did that. If you have an unsolicited--they're sending millions of ballots all over the country. There's fraud. They found 'em in creeks. They found some, with the name Trump, just happened to have the name Trump, just the other day in a wastepaper basket. They're being sent all over the place. They sent two in a Democrat area. They sent out a thousand ballots. Everybody got two ballots. This is going to be a fraud like you've never seen. The other thing, it's nice. On November 3rd, you're watching, and you see who won the election. And I think we're going to do well because people are really happy with the job we've done. But you know what? We won't know. We might not know for months because these ballots are going to be all over. Take a look at what happened in Manhattan. Take a look at what happened in New Jersey. Take a look at what happened in Virginia and other places. They're not losing 2%, 1%, which by the way is too much. An election could be won or lost with that. They're losing 30 and 40%. It's a fraud, and it's a shame. And can you imagine where they say, uh, ""You have to have your ballot in by November 10th."" November 10th. That means, that's seven days after the election, in theory, should've been announced.",True,"[{""start"": 240, ""end"": 278, ""text"": ""they came after me trying to do a coup"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}, {""start"": 280, ""end"": 320, ""text"": ""They came after me spying on my campaign"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}, {""start"": 605, ""end"": 662, ""text"": ""you gave the idea for the Logan Act against General Flynn"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political""]}, {""start"": 1052, ""end"": 1108, ""text"": ""they're sending millions of ballots all over the country"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}, {""start"": 1110, ""end"": 1123, ""text"": ""There's fraud"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}, {""start"": 2002, ""end"": 2027, ""text"": ""They're losing 30 and 40%"", ""reason_text"": """", ""reason_choices"": [""statistical"", ""political""]}, {""start"": 2029, ""end"": 2041, ""text"": ""It's a fraud"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}, {""start"": 2180, ""end"": 2253, ""text"": ""that's seven days after the election, in theory, should've been announced"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,Okay,False,[],
20200929_trump_biden,TRUMP,We have major states with that. . .,False,[],
20200929_trump_biden,WALLACE,Sir. Time. . .,False,[],
20200929_trump_biden,TRUMP,... all run by Democrats-,False,[],
20200929_trump_biden,WALLACE,"Sir, two minutes is two minutes.",False,[],
20200929_trump_biden,TRUMP,All run by Democrats.,False,[],
20200929_trump_biden,WALLACE,"President Trump. . . I, I,. . .",False,[],
20200929_trump_biden,TRUMP,It's a rigged election.,False,[],
20200929_trump_biden,WALLACE,"You're going to be able to continue. You have been charging for months that mail-in balloting is going to be a disaster. You say it's rigged, that it's going to lead to fraud. But in 2018, in the last midterm election, 31 million people voted mail-in voting. That was a quarter, more than a quarter of all the voters that year, cast their ballots by mail. Now that millions of mail-in ballots have gone out, what are you going to do about it? And are you counting on the Supreme Court, including a Justice Barrett, to settle any dispute?",True,"[{""start"": 180, ""end"": 257, ""text"": ""in 2018, in the last midterm election, 31 million people voted mail-in voting"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}, {""start"": 259, ""end"": 354, ""text"": ""That was a quarter, more than a quarter of all the voters that year, cast their ballots by mail"", ""reason_text"": """", ""reason_choices"": [""statistical"", ""political""]}]",
20200929_trump_biden,TRUMP,"Yeah. I think I'm counting on them to look at the ballots, definitely. I don't think—I hope we don't need them, in terms of the election itself. But for the ballots, I think so, because what's happening is incredible. I just heard, I read today where at least 1% of the ballots for 2016 were invalidated. They take 'em. We don't like 'em. We don't like 'em. They throw 'em out. . .",True,"[{""start"": 251, ""end"": 303, ""text"": ""at least 1% of the ballots for 2016 were invalidated"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20200929_trump_biden,WALLACE,But what are you going to do about it-,False,[],
20200929_trump_biden,TRUMP,... left and right.,False,[],
20200929_trump_biden,WALLACE,There are millions of ballots going out right now. What are you going to do. . .,False,[],
20200929_trump_biden,TRUMP,"What you do is you go and vote. You do a solicited ballot, and that's okay. . .",False,[],
20200929_trump_biden,WALLACE,No. No. I know your complaint. I'm asking you about the fact that millions of people have received. . .,False,[],
20200929_trump_biden,TRUMP,You go and vote. You go and vote. . .,False,[],
20200929_trump_biden,WALLACE,No. But what I'm saying is . . .,False,[],
20200929_trump_biden,TRUMP,. . . like they used to in the old. . .,False,[],
20200929_trump_biden,WALLACE,. . . what are you going to do about the fact that millions of people. . .,False,[],
20200929_trump_biden,TRUMP,"You either do, Chris, a solicited ballot, where you're sending it in, they're sending it back and you're sending. They have mailmen with lots of it. Did you see what's going on? Take a look at West Virginia, mailman selling the ballots. They're being sold. They're being dumped in rivers. This is a horrible thing for our country.",True,"[{""start"": 237, ""end"": 255, ""text"": ""They're being sold"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,BIDEN,There is no--there is no evidence of that. . .,True,"[{""start"": 13, ""end"": 41, ""text"": ""there is no evidence of that"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}]",
20200929_trump_biden,TRUMP,This is not going to end well.,False,[],
20200929_trump_biden,BIDEN,There is no evidence of that. . .,True,"[{""start"": 0, ""end"": 28, ""text"": ""There is no evidence of that"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}]",
20200929_trump_biden,TRUMP,This is not going to end well.,False,[],
20200929_trump_biden,WALLACE,"Okay. Vice President Biden, in fact, go ahead, sir-",False,[],
20200929_trump_biden,BIDEN,"Five states have had mail-in ballots for the last decade or more. Five, including two Republican states. And you don't have to solicit the ballot. It's sent to you. It's sent to your home. What we're saying is, they're saying is that it has to be a postmark by the time, by election day. If it doesn't get in until the seventh, eighth, ninth, it still should be counted. He's just afraid of counting the votes because. . . .",True,"[{""start"": 0, ""end"": 56, ""text"": ""Five states have had mail-in ballots for the last decade"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20200929_trump_biden,TRUMP,You're wrong. You're wrong. I love counting the votes. . .,False,[],
20200929_trump_biden,BIDEN,. . . he knows what the outcome will be.,False,[],
20200929_trump_biden,WALLACE,"I want to continue with you on this, Vice President Biden. . .",False,[],
20200929_trump_biden,TRUMP,"Chris, he's so wrong when he makes a statement like that-",False,[],
20200929_trump_biden,WALLACE,"No. Excuse me. Vice President Biden, the biggest problem, in fact, over the years with mail-in voting has not been fraud, historically. It has been that sizable numbers, sometimes hundreds of thousands of ballots are thrown out because they have not been properly filled out, or there is some other irregularity,. . .",True,"[{""start"": 170, ""end"": 311, ""text"": ""sometimes hundreds of thousands of ballots are thrown out because they have not been properly filled out, or there is some other irregularity"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20200929_trump_biden,TRUMP,That could be fraud.,False,[],
20200929_trump_biden,WALLACE,". . .or they missed the deadline. So the question I have is, are you concerned that the Supreme Court with a Justice Barrett will settle any dispute?",False,[],
20200929_trump_biden,BIDEN,"I am concerned that any court would settle this, because here's the deal. When you file—when you get a ballot and you fill it out, you're supposed to have an affidavit. If you didn't know, you have someone say that, this is me. You should be able to, if in fact you can verify that's you when, before the ballot is thrown out, that's sufficient to be able to count the ballot because someone made a mistake and not dotting the correct i. Who they voted for, testify, say who they voted for, say it's you. That is totally legitimate.",False,[],
20200929_trump_biden,WALLACE,All right.,False,[],
20200929_trump_biden,TRUMP,"Excuse me, Chris, when you have eighty million ballots. . .",False,[],
20200929_trump_biden,WALLACE,No. No. No. I have a final [crosstalk].,False,[],
20200929_trump_biden,TRUMP,. . . sent in and swamping the system. . .,False,[],
20200929_trump_biden,WALLACE,"Gentlemen, I have a final question . . .",False,[],
20200929_trump_biden,TRUMP,"You know it can't be done. You know it can't, and already, there's been fraud deception and . . . .",False,[],
20200929_trump_biden,BIDEN,Mail service delivers 185 million pieces of mail a day. . .,False,[],
20200929_trump_biden,TRUMP,. . . Eighty million ballots.,False,[],
20200929_trump_biden,WALLACE,"We can keep talking. In eight states, election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day. That means that it's likely, because there's going to be a huge increase in mail-in balloting, that we are not going to know on election night who the winner is, that it could be days. It could be weeks. . .",True,"[{""start"": 38, ""end"": 214, ""text"": ""election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20200929_trump_biden,TRUMP,Could be months.,False,[],
20200929_trump_biden,WALLACE,". . . until we find out who the new president is. So, I--first for you, sir. Finally, for the Vice-President, and I hope neither of you will interrupt the other. Will you urge your supporters to stay calm during this extended period, not to engage in any civil unrest? And will you pledge tonight that you will not declare victory until the election has been independently certified? President Trump, you go first.",False,[],
20200929_trump_biden,TRUMP,"I'm urging my supporters to go in to the polls and watch very carefully, because that's what has to happen. I am urging them to do it. As you know, today there was a big problem. In Philadelphia, they went in to watch. They're called poll watchers, a very safe, very nice thing. They were thrown out. They weren't allowed to watch. You know why? Because bad things happen in Philadelphia. Bad things. And I am urging, I am urging my people. I hope it's going to be a fair election. If it's a fair election. . .",True,"[{""start"": 301, ""end"": 330, ""text"": ""They weren't allowed to watch"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,You're urging them what?,False,[],
20200929_trump_biden,TRUMP,". . . I am 100% on board. But if I see tens of thousands of ballots being manipulated, I can't go along with that. And I'll tell you what. . .",False,[],
20200929_trump_biden,WALLACE,"What does that mean, not go along. . .",False,[],
20200929_trump_biden,TRUMP,. .. from a common sense. . .,False,[],
20200929_trump_biden,WALLACE,. . .does that mean you're going to tell your people . . .,False,[],
20200929_trump_biden,TRUMP,I'll tell you what it means. . .,False,[],
20200929_trump_biden,WALLACE,... to take to the streets?,False,[],
20200929_trump_biden,TRUMP,It means you have a fraudulent election. You're sending out 80 million ballots. . .,True,"[{""start"": 20, ""end"": 39, ""text"": ""fraudulent election"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}, {""start"": 48, ""end"": 78, ""text"": ""sending out 80 million ballots"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20200929_trump_biden,WALLACE,And what would you do about that?,False,[],
20200929_trump_biden,TRUMP,"They're not equipped. These people aren't equipped to handle it, number one. Number two, they cheat. They cheat. Hey, they found ballots in a wastepaper basket three days ago, and they all had the name military ballots. There were military. They all had the name Trump on them.",True,"[{""start"": 118, ""end"": 174, ""text"": ""they found ballots in a wastepaper basket three days ago"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,Vice President Biden-,False,[],
20200929_trump_biden,TRUMP,You think that's good?,False,[],
20200929_trump_biden,WALLACE,"Vice President Biden, final question for you. Will you urge your supporters to stay calm while the vote is counted? And will you pledge not to declare victory until the election is independently certified?",False,[],
20200929_trump_biden,BIDEN,"Yes. And here's the deal. We count the ballots, as you pointed out. Some of these ballots in some states can't even be opened until election day. And if there's thousands of ballots, it's going to take time to do it. And by the way, our military--they've been voting by ballots for since the end of the Civil War, in effect. And that's, and that's what's going to happen. Why was it not, why is it for them, somehow not fraudulent. It's the same process. It's honest. No one has established at all that there is fraud related to mail-in ballots, that the, somehow it's a fraudulent process.",True,"[{""start"": 468, ""end"": 544, ""text"": ""No one has established at all that there is fraud related to mail-in ballots"", ""reason_text"": """", ""reason_choices"": [""epistemic"", ""conspiratorial"", ""political""]}]",
20200929_trump_biden,TRUMP,It's already been established. Take a look at Carolyn Maloney's race. . .,True,"[{""start"": 0, ""end"": 29, ""text"": ""It's already been established"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}, {""start"": 46, ""end"": 68, ""text"": ""Carolyn Maloney's race"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,I asked you. You had an opportunity to respond [crosstalk].,False,[],
20200929_trump_biden,TRUMP,Look at Carolyn Maloney's race. They have no idea what happened. . .,True,"[{""start"": 8, ""end"": 30, ""text"": ""Carolyn Maloney's race"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political""]}]",
20200929_trump_biden,WALLACE,"Go ahead. Vice President Biden, go ahead.",False,[],
20200929_trump_biden,BIDEN,"He has no idea what he's talking about. Here's the deal. The fact is, I will accept it, and he will too. You know why? Because once the winner is declared after all the ballots are counted, all the votes are counted, that'll be the end of it. That'll be the end of it. And if it's me, in fact, fine. If it's not me, I'll support the outcome. And I'll be a president, not just for the Democrats. I'll be a president for Democrats and Republicans. And this guy if in fact. . .",False,[],
20200929_trump_biden,TRUMP,I want to see an honest ballot count. . .,False,[],
20200929_trump_biden,WALLACE,"Gentlemen, just say that's the end of it [crosstalk]. This is the end of this debate-",False,[],
20200929_trump_biden,TRUMP,I want to see an honest ballot count.,False,[],
20200929_trump_biden,WALLACE,We're going to leave it there. . .,False,[],
20200929_trump_biden,TRUMP,And I think he does too. . .,False,[],
20200929_trump_biden,WALLACE,"... to be continued in more debates as we go on. President Trump, Vice President Biden, it's been an interesting hour and a half. I want to thank you both for participating in the first of three debates that you have agreed to engage in. We want to thank Case Western Reserve University and the Cleveland Clinic for hosting this event. The next debate, sponsored by the Commission on Presidential Debates, will be one week from tomorrow, October 7th, at the University of Utah in Salt Lake City. The two Vice-Presidential nominees, Vice President Mike Pence and Senator Kamala Harris will debate at 9:00 PM Eastern that night. We hope you watch. Until then, thank you, and good night.",False,[],
20240910_trump_harris,MUIR,"Good evening, I'm David Muir. And thank you for joining us for tonight's ABC News Presidential Debate. We want to welcome viewers watching on ABC and around the world tonight. Vice President Kamala Harris and President Donald Trump are just moments away from taking the stage in this unprecedented race for president.",False,[],
